Date,Region,City,Customer Type,Channel,Product,Category,Unit Price,Quantity,Sales Rep,Cost Price
2025-02-16,South,Port Harcourt,Corporate,Store,Office Chair Pro,Furniture,85000,5,Aisha,68000
2025-02-06,North,Lagos,Corporate,Online,Sofa Classic,Furniture,320000,1,David,256000
2025-03-26,East,Port Harcourt,Retail,Store,Blender B10,Home Appliances,30000,4,Musa,24000
2025-04-27,South,Kano,Corporate,Store,Refrigerator R55,Home Appliances,220000,8,Aisha,176000
2025-03-25,West,Abuja,Corporate,Store,Sofa Classic,Furniture,320000,5,Grace,256000
2025-02-15,West,Abuja,Corporate,Store,Office Chair Pro,Furniture,85000,3,Aisha,68000
2025-02-01,East,Kano,Retail,Store,Sofa Classic,Furniture,320000,10,Chidinma,256000
2025-02-28,West,Kano,Retail,Online,Laptop A13,Electronics,420000,2,Grace,336000
2025-03-22,North,Abuja,Retail,Online,Blender B10,Home Appliances,30000,3,Chidinma,24000
2025-04-10,West,Abuja,Corporate,Online,Blender B10,Home Appliances,30000,1,Grace,24000
2025-01-09,East,Kano,Retail,Store,Laptop A13,Electronics,420000,10,Grace,336000
2025-04-15,South,Kano,Retail,Store,Printer P50,Electronics,150000,8,Chidinma,120000
2025-03-01,North,Lagos,Corporate,Store,Refrigerator R55,Home Appliances,220000,8,Chidinma,176000
2025-01-28,East,Abuja,Retail,Store,Sofa Classic,Furniture,320000,9,Peter,256000
2025-03-21,North,Port Harcourt,Retail,Store,Refrigerator R55,Home Appliances,220000,3,Grace,176000
2025-02-25,West,Kano,Corporate,Online,Air Conditioner X2,Home Appliances,180000,8,Peter,144000
2025-02-07,North,Kano,Retail,Store,Smartphone Z10,Electronics,250000,4,Musa,200000
2025-02-23,North,Lagos,Corporate,Store,Microwave M20,Home Appliances,60000,7,Peter,48000
2025-01-18,North,Port Harcourt,Corporate,Store,Refrigerator R55,Home Appliances,220000,10,Grace,176000
2025-04-14,South,Kano,Retail,Online,Microwave M20,Home Appliances,60000,9,Grace,48000
2025-02-16,West,Kano,Corporate,Online,Microwave M20,Home Appliances,60000,2,Musa,48000
2025-02-15,East,Lagos,Corporate,Online,Printer P50,Electronics,150000,3,Chidinma,120000
2025-01-11,West,Lagos,Corporate,Online,Printer P50,Electronics,150000,10,Chidinma,120000
2025-01-19,North,Kano,Corporate,Online,Printer P50,Electronics,150000,9,Peter,120000
2025-01-13,West,Abuja,Retail,Online,Sofa Classic,Furniture,320000,5,Grace,256000
2025-01-15,East,Abuja,Retail,Online,Air Conditioner X2,Home Appliances,180000,3,Chidinma,144000
2025-01-18,West,Kano,Corporate,Online,Office Chair Pro,Furniture,85000,4,Peter,68000
2025-03-14,West,Abuja,Corporate,Store,Sofa Classic,Furniture,320000,7,Grace,256000
2025-04-02,South,Lagos,Retail,Store,Refrigerator R55,Home Appliances,220000,5,Peter,176000
2025-03-20,South,Lagos,Corporate,Store,Printer P50,Electronics,150000,3,Chidinma,120000
2025-01-02,West,Lagos,Corporate,Online,Laptop A13,Electronics,420000,8,David,336000
2025-01-07,East,Abuja,Retail,Online,Refrigerator R55,Home Appliances,220000,9,David,176000
2025-05-01,North,Port Harcourt,Retail,Online,Laptop A13,Electronics,420000,3,Grace,336000
2025-01-14,North,Port Harcourt,Retail,Store,Smartphone Z10,Electronics,250000,1,Musa,200000
2025-01-22,East,Lagos,Retail,Store,Sofa Classic,Furniture,320000,7,Aisha,256000
2025-01-30,North,Lagos,Retail,Online,Laptop A13,Electronics,420000,2,Grace,336000
2025-03-25,South,Port Harcourt,Retail,Store,Sofa Classic,Furniture,320000,3,Musa,256000
2025-02-18,South,Port Harcourt,Corporate,Online,Printer P50,Electronics,150000,2,Aisha,120000
2025-02-11,West,Lagos,Corporate,Store,Laptop A13,Electronics,420000,8,Musa,336000
2025-04-29,East,Port Harcourt,Corporate,Store,Laptop A13,Electronics,420000,1,Grace,336000
2025-03-10,West,Abuja,Retail,Online,Desktop PC D21,Electronics,300000,5,Peter,240000
2025-02-24,East,Port Harcourt,Retail,Store,Air Conditioner X2,Home Appliances,180000,7,Aisha,144000
2025-01-17,West,Abuja,Retail,Store,Printer P50,Electronics,150000,10,David,120000
2025-02-06,West,Abuja,Corporate,Online,Desktop PC D21,Electronics,300000,7,Peter,240000
2025-02-09,North,Lagos,Retail,Store,Refrigerator R55,Home Appliances,220000,2,Chidinma,176000
2025-04-25,East,Port Harcourt,Retail,Store,Office Chair Pro,Furniture,85000,8,Musa,68000
2025-04-08,West,Lagos,Retail,Online,Refrigerator R55,Home Appliances,220000,7,Grace,176000
2025-04-22,North,Abuja,Retail,Store,Refrigerator R55,Home Appliances,220000,6,Peter,176000
2025-03-21,North,Port Harcourt,Retail,Store,Air Conditioner X2,Home Appliances,180000,3,Musa,144000
2025-01-26,South,Lagos,Retail,Online,Smartphone Z10,Electronics,250000,6,Peter,200000
2025-03-28,West,Kano,Corporate,Store,Printer P50,Electronics,150000,7,Aisha,120000
2025-04-28,South,Port Harcourt,Retail,Online,Desktop PC D21,Electronics,300000,9,Chidinma,240000
2025-04-24,West,Kano,Retail,Online,Laptop A13,Electronics,420000,5,Musa,336000
2025-03-27,South,Port Harcourt,Retail,Store,Desktop PC D21,Electronics,300000,3,Musa,240000
2025-02-06,East,Port Harcourt,Corporate,Store,Smartphone Z10,Electronics,250000,5,Chidinma,200000
2025-04-27,West,Abuja,Corporate,Store,Printer P50,Electronics,150000,2,Peter,120000
2025-04-22,East,Lagos,Corporate,Online,Refrigerator R55,Home Appliances,220000,3,Grace,176000
2025-03-05,East,Lagos,Corporate,Store,Desktop PC D21,Electronics,300000,6,David,240000
2025-04-08,South,Lagos,Retail,Store,Air Conditioner X2,Home Appliances,180000,2,Grace,144000
2025-02-28,East,Abuja,Retail,Online,Printer P50,Electronics,150000,5,Aisha,120000
2025-04-18,East,Kano,Corporate,Store,Office Chair Pro,Furniture,85000,1,Aisha,68000
2025-01-11,West,Port Harcourt,Retail,Online,Blender B10,Home Appliances,30000,1,Peter,24000
2025-02-22,East,Lagos,Retail,Store,Office Chair Pro,Furniture,85000,1,Aisha,68000
2025-03-19,South,Lagos,Retail,Store,Blender B10,Home Appliances,30000,2,Aisha,24000
2025-03-11,East,Port Harcourt,Retail,Store,Laptop A13,Electronics,420000,3,Chidinma,336000
2025-01-19,West,Lagos,Retail,Store,Blender B10,Home Appliances,30000,2,Peter,24000
2025-01-16,South,Abuja,Retail,Store,Desktop PC D21,Electronics,300000,9,Musa,240000
2025-01-28,East,Kano,Corporate,Store,Printer P50,Electronics,150000,4,Peter,120000
2025-04-21,East,Port Harcourt,Retail,Store,Refrigerator R55,Home Appliances,220000,2,Grace,176000
2025-04-12,South,Lagos,Retail,Store,Office Chair Pro,Furniture,85000,6,Chidinma,68000
2025-02-25,West,Lagos,Retail,Store,Desktop PC D21,Electronics,300000,8,Chidinma,240000
2025-04-26,South,Kano,Corporate,Store,Laptop A13,Electronics,420000,2,Peter,336000
2025-01-25,East,Kano,Retail,Store,Refrigerator R55,Home Appliances,220000,3,David,176000
2025-04-22,East,Lagos,Retail,Store,Laptop A13,Electronics,420000,10,Chidinma,336000
2025-04-01,North,Lagos,Retail,Store,Desktop PC D21,Electronics,300000,7,David,240000
2025-04-01,East,Kano,Retail,Store,Blender B10,Home Appliances,30000,1,Musa,24000
2025-02-19,East,Lagos,Corporate,Store,Blender B10,Home Appliances,30000,7,Chidinma,24000
2025-01-13,North,Abuja,Corporate,Store,Office Chair Pro,Furniture,85000,8,Peter,68000
2025-03-26,East,Lagos,Retail,Store,Smartphone Z10,Electronics,250000,10,David,200000
2025-05-01,West,Lagos,Retail,Store,Office Chair Pro,Furniture,85000,4,Grace,68000
2025-04-30,West,Abuja,Retail,Store,Smartphone Z10,Electronics,250000,6,Grace,200000
2025-04-21,East,Abuja,Corporate,Store,Sofa Classic,Furniture,320000,7,Aisha,256000
2025-03-09,East,Abuja,Corporate,Store,Air Conditioner X2,Home Appliances,180000,2,Chidinma,144000
2025-04-27,North,Abuja,Corporate,Store,Refrigerator R55,Home Appliances,220000,2,Grace,176000
2025-01-29,North,Kano,Corporate,Store,Air Conditioner X2,Home Appliances,180000,6,David,144000
2025-01-23,West,Abuja,Retail,Store,Air Conditioner X2,Home Appliances,180000,3,David,144000
2025-04-13,West,Kano,Retail,Store,Microwave M20,Home Appliances,60000,2,David,48000
2025-04-01,North,Abuja,Corporate,Store,Desktop PC D21,Electronics,300000,1,Aisha,240000
2025-02-21,South,Kano,Corporate,Store,Laptop A13,Electronics,420000,2,David,336000
2025-04-11,West,Lagos,Retail,Store,Smartphone Z10,Electronics,250000,9,David,200000
2025-04-04,South,Port Harcourt,Corporate,Store,Air Conditioner X2,Home Appliances,180000,5,Aisha,144000
2025-02-07,South,Lagos,Corporate,Store,Printer P50,Electronics,150000,5,Peter,120000
2025-01-29,West,Abuja,Retail,Store,Sofa Classic,Furniture,320000,4,Grace,256000
2025-01-09,South,Kano,Retail,Store,Air Conditioner X2,Home Appliances,180000,10,Peter,144000
2025-01-21,North,Port Harcourt,Corporate,Store,Laptop A13,Electronics,420000,2,Aisha,336000
2025-02-18,South,Port Harcourt,Corporate,Store,Printer P50,Electronics,150000,6,Aisha,120000
2025-04-21,West,Lagos,Corporate,Store,Printer P50,Electronics,150000,4,David,120000
2025-03-02,East,Port Harcourt,Corporate,Store,Smartphone Z10,Electronics,250000,9,Aisha,200000
2025-01-10,South,Lagos,Corporate,Store,Refrigerator R55,Home Appliances,220000,8,Grace,176000
2025-04-09,North,Kano,Retail,Store,Printer P50,Electronics,150000,2,Musa,120000
2025-03-08,West,Lagos,Corporate,Store,Refrigerator R55,Home Appliances,220000,4,Musa,176000
2025-04-19,South,Port Harcourt,Corporate,Store,Blender B10,Home Appliances,30000,6,Aisha,24000
2025-02-07,East,Abuja,Retail,Store,Office Chair Pro,Furniture,85000,3,Musa,68000
2025-03-29,East,Lagos,Retail,Store,Office Chair Pro,Furniture,85000,2,Chidinma,68000
2025-02-03,North,Lagos,Retail,Store,Smartphone Z10,Electronics,250000,10,Musa,200000
2025-04-18,West,Lagos,Corporate,Store,Refrigerator R55,Home Appliances,220000,2,Aisha,176000
2025-03-11,West,Port Harcourt,Corporate,Store,Desktop PC D21,Electronics,300000,9,Aisha,240000
2025-03-06,East,Abuja,Retail,Store,Refrigerator R55,Home Appliances,220000,3,David,176000
2025-01-20,East,Abuja,Corporate,Store,Smartphone Z10,Electronics,250000,8,Musa,200000
2025-01-09,South,Lagos,Corporate,Store,Smartphone Z10,Electronics,250000,5,Grace,200000
2025-02-25,North,Abuja,Retail,Store,Laptop A13,Electronics,420000,5,David,336000
2025-02-13,South,Lagos,Retail,Store,Microwave M20,Home Appliances,60000,7,Grace,48000
2025-04-19,East,Kano,Retail,Store,Blender B10,Home Appliances,30000,8,Chidinma,24000
2025-03-03,North,Port Harcourt,Corporate,Store,Smartphone Z10,Electronics,250000,2,Musa,200000
2025-02-26,East,Port Harcourt,Retail,Store,Microwave M20,Home Appliances,60000,8,Grace,48000
2025-04-08,West,Port Harcourt,Retail,Store,Blender B10,Home Appliances,30000,7,Aisha,24000
2025-02-11,South,Lagos,Corporate,Store,Blender B10,Home Appliances,30000,3,Chidinma,24000
2025-04-03,South,Kano,Corporate,Store,Air Conditioner X2,Home Appliances,180000,5,Aisha,144000
2025-03-01,East,Abuja,Retail,Store,Smartphone Z10,Electronics,250000,5,Peter,200000
2025-03-17,East,Port Harcourt,Retail,Store,Office Chair Pro,Furniture,85000,3,Aisha,68000
2025-04-07,North,Port Harcourt,Corporate,Store,Blender B10,Home Appliances,30000,1,David,24000
2025-03-27,South,Kano,Corporate,Store,Desktop PC D21,Electronics,300000,10,Peter,240000
2025-02-08,South,Lagos,Corporate,Store,Laptop A13,Electronics,420000,5,Aisha,336000
2025-04-11,East,Port Harcourt,Corporate,Store,Smartphone Z10,Electronics,250000,4,Aisha,200000
2025-03-16,South,Kano,Retail,Store,Refrigerator R55,Home Appliances,220000,3,Chidinma,176000
2025-03-07,North,Abuja,Retail,Store,Sofa Classic,Furniture,320000,2,Musa,256000
2025-04-04,West,Abuja,Corporate,Store,Sofa Classic,Furniture,320000,9,Grace,256000
2025-02-27,North,Lagos,Retail,Store,Refrigerator R55,Home Appliances,220000,10,David,176000
2025-03-02,South,Port Harcourt,Retail,Store,Office Chair Pro,Furniture,85000,1,Musa,68000
2025-01-17,South,Abuja,Retail,Online,Desktop PC D21,Electronics,300000,4,Musa,240000
2025-02-27,South,Abuja,Corporate,Store,Office Chair Pro,Furniture,85000,5,David,68000
2025-04-20,South,Abuja,Corporate,Online,Desktop PC D21,Electronics,300000,5,Grace,240000
2025-01-09,South,Abuja,Retail,Store,Desktop PC D21,Electronics,300000,5,Chidinma,240000
2025-04-02,West,Lagos,Corporate,Store,Blender B10,Home Appliances,30000,10,Chidinma,24000
2025-02-14,South,Kano,Retail,Online,Refrigerator R55,Home Appliances,220000,6,Peter,176000
2025-04-07,West,Abuja,Corporate,Online,Office Chair Pro,Furniture,85000,9,David,68000
2025-01-21,East,Abuja,Retail,Online,Laptop A13,Electronics,420000,10,Musa,336000
2025-02-11,North,Port Harcourt,Corporate,Store,Laptop A13,Electronics,420000,1,Peter,336000
2025-04-27,West,Lagos,Retail,Store,Microwave M20,Home Appliances,60000,6,Musa,48000
2025-03-14,South,Abuja,Retail,Store,Printer P50,Electronics,150000,1,Musa,120000
2025-02-21,North,Kano,Retail,Online,Smartphone Z10,Electronics,250000,5,Musa,200000
2025-04-30,East,Abuja,Retail,Store,Refrigerator R55,Home Appliances,220000,5,Musa,176000
2025-04-25,West,Lagos,Corporate,Store,Microwave M20,Home Appliances,60000,2,Musa,48000
2025-03-08,East,Abuja,Corporate,Store,Printer P50,Electronics,150000,3,Grace,120000
2025-02-27,South,Lagos,Corporate,Store,Office Chair Pro,Furniture,85000,3,Aisha,68000
2025-01-05,North,Abuja,Retail,Store,Air Conditioner X2,Home Appliances,180000,7,Grace,144000
2025-03-24,North,Lagos,Corporate,Online,Air Conditioner X2,Home Appliances,180000,10,Aisha,144000
2025-04-29,North,Port Harcourt,Corporate,Store,Air Conditioner X2,Home Appliances,180000,1,Musa,144000
2025-01-14,West,Abuja,Retail,Online,Sofa Classic,Furniture,320000,5,Musa,256000
2025-03-14,East,Lagos,Retail,Store,Laptop A13,Electronics,420000,5,Peter,336000
2025-03-03,West,Kano,Corporate,Online,Air Conditioner X2,Home Appliances,180000,2,Chidinma,144000
2025-04-19,South,Kano,Retail,Store,Refrigerator R55,Home Appliances,220000,1,David,176000
2025-04-13,West,Kano,Corporate,Online,Sofa Classic,Furniture,320000,4,Aisha,256000
2025-03-24,South,Kano,Retail,Online,Smartphone Z10,Electronics,250000,4,David,200000
2025-02-27,South,Port Harcourt,Retail,Store,Microwave M20,Home Appliances,60000,10,Grace,48000
2025-01-22,East,Abuja,Corporate,Online,Air Conditioner X2,Home Appliances,180000,10,Aisha,144000
2025-02-04,East,Kano,Corporate,Store,Desktop PC D21,Electronics,300000,5,Peter,240000
2025-04-23,East,Abuja,Retail,Store,Office Chair Pro,Furniture,85000,7,Aisha,68000
2025-04-04,East,Port Harcourt,Retail,Online,Air Conditioner X2,Home Appliances,180000,5,Musa,144000
2025-01-23,East,Kano,Corporate,Store,Sofa Classic,Furniture,320000,4,David,256000
2025-03-14,West,Port Harcourt,Corporate,Online,Air Conditioner X2,Home Appliances,180000,8,Musa,144000
2025-01-18,North,Kano,Retail,Online,Blender B10,Home Appliances,30000,3,Aisha,24000
2025-04-25,North,Abuja,Corporate,Store,Refrigerator R55,Home Appliances,220000,3,David,176000
2025-04-22,East,Kano,Retail,Online,Office Chair Pro,Furniture,85000,4,David,68000
2025-02-15,North,Lagos,Retail,Online,Air Conditioner X2,Home Appliances,180000,6,David,144000
2025-01-17,North,Kano,Corporate,Store,Refrigerator R55,Home Appliances,220000,8,Chidinma,176000
2025-02-01,South,Lagos,Retail,Store,Printer P50,Electronics,150000,1,Grace,120000
2025-03-02,North,Kano,Corporate,Online,Air Conditioner X2,Home Appliances,180000,9,Peter,144000
2025-04-30,North,Kano,Corporate,Store,Laptop A13,Electronics,420000,10,Chidinma,336000
2025-03-24,West,Abuja,Retail,Online,Smartphone Z10,Electronics,250000,10,Chidinma,200000
2025-04-15,East,Kano,Retail,Store,Refrigerator R55,Home Appliances,220000,3,David,176000
2025-01-27,North,Abuja,Retail,Online,Blender B10,Home Appliances,30000,4,Peter,24000
2025-04-08,East,Abuja,Retail,Store,Air Conditioner X2,Home Appliances,180000,9,Peter,144000
2025-02-28,West,Kano,Retail,Store,Air Conditioner X2,Home Appliances,180000,7,Peter,144000
2025-02-18,East,Port Harcourt,Corporate,Store,Printer P50,Electronics,150000,7,Chidinma,120000
2025-01-17,East,Abuja,Retail,Online,Blender B10,Home Appliances,30000,4,Musa,24000
2025-01-30,East,Lagos,Retail,Online,Sofa Classic,Furniture,320000,2,Peter,256000
2025-04-02,East,Lagos,Corporate,Store,Sofa Classic,Furniture,320000,6,Aisha,256000
2025-04-15,East,Kano,Corporate,Store,Laptop A13,Electronics,420000,10,David,336000
2025-04-14,South,Abuja,Retail,Online,Refrigerator R55,Home Appliances,220000,8,Chidinma,176000
2025-03-21,East,Port Harcourt,Retail,Online,Desktop PC D21,Electronics,300000,10,Chidinma,240000
2025-01-20,South,Abuja,Corporate,Store,Desktop PC D21,Electronics,300000,3,Musa,240000
2025-02-11,North,Port Harcourt,Retail,Online,Sofa Classic,Furniture,320000,5,Aisha,256000
2025-02-13,East,Abuja,Retail,Online,Office Chair Pro,Furniture,85000,7,Chidinma,68000
2025-02-14,West,Kano,Retail,Store,Refrigerator R55,Home Appliances,220000,2,Aisha,176000
2025-03-23,North,Abuja,Retail,Store,Desktop PC D21,Electronics,300000,2,Musa,240000
2025-02-14,South,Lagos,Corporate,Online,Office Chair Pro,Furniture,85000,3,David,68000
2025-01-19,North,Abuja,Retail,Store,Refrigerator R55,Home Appliances,220000,7,Aisha,176000
2025-03-27,East,Kano,Corporate,Online,Printer P50,Electronics,150000,3,Musa,120000
2025-01-25,East,Lagos,Retail,Store,Laptop A13,Electronics,420000,10,Aisha,336000
2025-02-07,North,Lagos,Retail,Store,Microwave M20,Home Appliances,60000,3,Peter,48000
2025-01-21,East,Lagos,Corporate,Online,Desktop PC D21,Electronics,300000,9,David,240000
2025-02-10,South,Lagos,Corporate,Online,Microwave M20,Home Appliances,60000,7,Chidinma,48000
2025-03-19,West,Port Harcourt,Retail,Online,Sofa Classic,Furniture,320000,3,Musa,256000
2025-02-11,North,Lagos,Corporate,Online,Refrigerator R55,Home Appliances,220000,5,Chidinma,176000
2025-02-15,East,Lagos,Corporate,Online,Refrigerator R55,Home Appliances,220000,2,Chidinma,176000
2025-01-16,West,Port Harcourt,Retail,Store,Printer P50,Electronics,150000,10,David,120000
2025-04-14,North,Kano,Retail,Store,Blender B10,Home Appliances,30000,8,Grace,24000
2025-04-14,East,Lagos,Retail,Store,Blender B10,Home Appliances,30000,9,Peter,24000
2025-04-06,East,Port Harcourt,Retail,Store,Printer P50,Electronics,150000,3,David,120000
2025-02-11,East,Port Harcourt,Corporate,Online,Microwave M20,Home Appliances,60000,6,Musa,48000
2025-02-14,East,Port Harcourt,Corporate,Store,Smartphone Z10,Electronics,250000,1,Musa,200000
2025-04-25,West,Kano,Retail,Store,Office Chair Pro,Furniture,85000,8,Musa,68000
2025-02-09,North,Port Harcourt,Retail,Store,Air Conditioner X2,Home Appliances,180000,8,Musa,144000
2025-03-13,East,Abuja,Corporate,Store,Refrigerator R55,Home Appliances,220000,9,Aisha,176000
2025-01-04,West,Port Harcourt,Retail,Store,Smartphone Z10,Electronics,250000,3,Musa,200000
2025-02-27,North,Abuja,Retail,Online,Laptop A13,Electronics,420000,6,Grace,336000
2025-02-05,East,Lagos,Corporate,Store,Air Conditioner X2,Home Appliances,180000,3,Chidinma,144000
2025-02-28,South,Kano,Corporate,Store,Air Conditioner X2,Home Appliances,180000,9,Chidinma,144000
2025-01-19,East,Kano,Retail,Online,Laptop A13,Electronics,420000,5,Chidinma,336000
2025-02-11,North,Kano,Retail,Store,Air Conditioner X2,Home Appliances,180000,6,Grace,144000
2025-02-19,East,Kano,Corporate,Online,Desktop PC D21,Electronics,300000,3,Musa,240000
2025-03-11,West,Kano,Retail,Online,Refrigerator R55,Home Appliances,220000,7,Chidinma,176000
